2, -6.9960000000000004, 2006, 196.429, 0.69498340907348555, 0.42978028579125227
2, -12.712, 1988, 123.401, 0.6042595598579541, 0.46102301572617649
2, -5.1210000000000004, 2007, 84.186000000000007, 0.58317883104221335, 0.43425334123607984
2, -4.8049999999999997, 2000, 94.653000000000006, 0.6748394358233949, 0.42545061386369071
1, -9.3279999999999994, 1974, 90.718999999999994, 0.76702021040429769, 0.6295148000131604
2, -12.242000000000001, 2008, 106.187, 0.67424842096083448, 0.46051574170106624
0, -16.690000000000001, 1993, 110.828, 0.54191773701046175, 0.40415767102561218
3, -3.573, 2001, 117.36199999999999, 0.86652031981024114, 0.76654545075729608
2, -7.016, 2009, 86.991, 0.73789387165893283, 0.5155975677296426
3, -13.505000000000001, 2006, 90.462999999999994, 0.64398259149258774, 0.40662621742204003
3, -15.606, 2006, 117.495, 0.52259018455045692, 0.39064123587831157
0, -15.647, 1991, 150.59, 0.52055374571161639, 0.35597435894657803
3, -6.1369999999999996, 2003, 137.614, 0.52081039587265243, 0.40349027955210875
2, -7.7489999999999997, 1980, 151.12299999999999, 0.67979355594979984, 0.48945825847064139
1, -7.7919999999999998, 1983, 132.15899999999999, 0.71420144720931245, 0.49612334604345754
0, -13.949, 1996, 102.006, 0.57082532264082064, 0.40358823765010066
3, -3.9550000000000001, 2001, 130.86699999999999, 0.90995752274186925, 0.58791667878769194
1, -8.7609999999999992, 2007, 141.87200000000001, 0.44443724904294046, 0.0
3, -11.084, 1998, 115.304, 0.67451945657250245, 0.4415590825137195
2, -6.7149999999999999, 2001, 87.326999999999998, 0.56342156309690172, 0.40203385602278635
4, -11.340999999999999, 1985, 136.31999999999999, 0.65592141758826683, 0.57830163359674791
3, -4.0629999999999997, 2002, 195.31700000000001, 0.65599534545450844, 0.43632993386586194
0, -6.0659999999999998, 2004, 140.05199999999999, 0.41922886928735503, 0.29679215394256248
1, -4.2300000000000004, 1999, 133.125, 0.50835990256683061, 0.38049462112940252
3, -2.5249999999999999, 2005, 160.589, 0.66237402588768657, 0.38888195420435978
2, -7.9489999999999998, 2007, 169.654, 0.64572002333601042, 0.54395441705583902
4, -9.9469999999999992, 1970, 134.804, 0.5592635021882576, 0.36217449082048941
4, -10.847, 1991, 137.93700000000001, 0.63030884610803029, 0.48894420136023398
2, -3.653, 1998, 137.953, 0.61475558869258817, 0.39649035191181797
2, -9.2720000000000002, 1993, 123.755, 0.73797252840014227, 0.55596880375180902
1, -16.690999999999999, 2001, 119.901, 0.5050991390562366, 0.38091717062497904
3, -10.047000000000001, 1986, 95.866, 0.78787777010596605, 0.54322552104546118
2, -2.5409999999999999, 2008, 138.20699999999999, 0.58776858820964684, 0.46454702251570967
1, -6.4130000000000003, 2010, 121.983, 0.56998888923387747, 0.36681613379183026
1, -11.996, 1971, 171.94399999999999, 0.65486082234304266, 0.4514660603634324
2, -11.672000000000001, 1996, 90.998000000000005, 0.74755658111977841, 0.55021224357166709
1, -12.663, 1993, 66.932000000000002, 0.47001240256629634, 0.36278294075354944
2, -9.2720000000000002, 2001, 66.409999999999997, 0.88792045019263655, 0.64722472377957974
1, -7.1319999999999997, 2000, 152.34299999999999, 0.63340234220212832, 0.41483494074327226
2, -3.8530000000000002, 2009, 146.63999999999999, 0.60587404933265931, 0.433945513830991
0, -5.8040000000000003, 2005, 89.983999999999995, 0.4507431775216858, 0.33121498979205649
3, -3.3300000000000001, 2004, 131.99100000000001, 0.40099368708597549, 0.39435468383941608
1, -7.008, 2003, 115.584, 0.49805712276416431, 0.28168422732571735
3, -4.7469999999999999, 1996, 90.438000000000002, 0.82607546669859544, 0.59960264264959917
1, -8.0399999999999991, 2003, 167.67699999999999, 0.56304868881983006, 0.34822672969776236
2, -10.497999999999999, 2004, 118.241, 0.58702962579809126, 0.41085078711659229
3, -6.3479999999999999, 2002, 143.69900000000001, 0.84043246661718707, 0.60884901857065343
2, -9.8770000000000007, 1967, 134.02099999999999, 0.55578746055817718, 0.3544547084781845
2, -6.5910000000000002, 1998, 131.642, 0.67268059288353865, 0.47638910882585617
0, -13.157999999999999, 1998, 99.700999999999993, 0.49794210606633721, 0.34107330104708233
2, -6.0800000000000001, 2005, 114.072, 0.70549177987545597, 0.39345711137576006
1, -3.4710000000000001, 1985, 175.94499999999999, 0.50051025636005297, 0.41478386309228343
3, -6.1459999999999999, 2007, 94.986999999999995, 0.91786390584761912, 0.90820261920848189
0, -19.001999999999999, 1959, 95.388999999999996, 0.54075015143582295, 0.37965121900206139
3, -6.694, 1992, 116.815, 0.72749733734182376, 0.53726723734056747
3, -6.3929999999999998, 1995, 161.071, 0.85867744184830397, 0.61821915941185801
2, -7.633, 2003, 81.688999999999993, 0.69528382454952231, 0.40258323645931965
1, -12.699999999999999, 1999, 98.986999999999995, 0.57142280158660208, 0.42335610609447943
2, -8.8849999999999998, 1979, 131.56399999999999, 0.69681689179092243, 0.48210001892032256
2, -6.1029999999999998, 2009, 127.96899999999999, 0.74902987499834217, 0.57550120514544312
1, -13.935, 2006, 103.17700000000001, 0.64909505047023708, 0.49278116797903826
2, -5.9279999999999999, 2002, 104.01300000000001, 0.61649603927494057, 0.39926500014522626
0, -15.715999999999999, 1982, 99.352000000000004, 0.5408813491958131, 0.38663083650990598
3, -3.988, 2009, 114.63800000000001, 0.84242331806690451, 0.56485575047668202
1, -3.952, 2000, 184.15000000000001, 0.74921779304895497, 0.54432191483887893
2, -6.3419999999999996, 2009, 168.0, 0.70126070053786005, 0.41889470470197177
2, -7.7359999999999998, 2006, 119.947, 0.60255558912904528, 0.38953557618886459
2, -11.574, 2009, 82.123999999999995, 0.70424476603767505, 0.49756873428189957
1, -10.380000000000001, 2005, 140.00299999999999, 0.47877083386113156, 0.32787529479305377
1, -6.0540000000000003, 2003, 74.480999999999995, 0.49875840811404032, 0.35842358619956016
2, -12.397, 2001, 65.941000000000003, 0.6211210512857237, 0.43568407020870192
2, -7.5970000000000004, 2003, 140.017, 0.65280135492104729, 0.44309894653198734
0, -10.449, 2001, 110.411, 0.52363303178139176, 0.34835002222391709
2, -13.692, 1982, 153.833, 0.73066950193543112, 0.62383520092266576
2, -4.5919999999999996, 2009, 157.696, 0.68004225561896914, 0.44981817311066918
1, -5.5209999999999999, 2004, 162.01599999999999, 0.42338584679609104, 0.36700796149333836
0, -6.0350000000000001, 2003, 93.507000000000005, 0.50795586294195361, 0.36034939206911404
2, -11.429, 1990, 174.39500000000001, 0.58759437067256559, 0.46815875635794574
3, -7.7999999999999998, 2010, 142.21199999999999, 0.40792493036099969, 0.37536726672690202
2, -11.946999999999999, 1998, 128.47999999999999, 0.55675082305511414, 0.3615879415321665
3, -8.0890000000000004, 1996, 95.191999999999993, 0.77004069451581014, 0.54368110666128644
3, -7.048, 2010, 86.103999999999999, 0.84096390093457674, 0.5950694072696967
2, -6.3310000000000004, 2004, 91.988, 0.90898429564025673, 0.56250667228881601
1, -4.6950000000000003, 1990, 118.776, 0.77403714216149211, 0.5217266477912379
2, -14.845000000000001, 1997, 92.319999999999993, 0.68345570076388351, 0.42712296988601461
1, -11.212, 1989, 150.94999999999999, 0.60594722990475713, 0.38429022808182922
3, -6.4690000000000003, 2002, 101.786, 0.77229264741840364, 0.54217516558889567
2, -9.3840000000000003, 1993, 97.811999999999998, 0.57797375290336506, 0.36833678224613242
0, -7.0060000000000002, 1999, 137.953, 0.49968042301254512, 0.32346228667373755
3, -6.2969999999999997, 2002, 84.796999999999997, 0.73797252840014227, 0.55596880375180902
0, -17.181000000000001, 1984, 129.233, 0.55675082305511414, 0.3615879415321665
0, -15.061999999999999, 1992, 106.15300000000001, 0.57142280158660208, 0.42335610609447943
2, -10.223000000000001, 2007, 127.434, 0.58102898319550222, 0.34855302843549463
3, -7.1349999999999998, 2002, 130.02600000000001, 0.69197311928133975, 0.39661956560033812
2, -10.311, 2003, 87.617999999999995, 0.83453858559027194, 0.47731088106700248
2, -8.2799999999999994, 2001, 100.002, 0.69265587287063701, 0.43434630556011838
3, -10.297000000000001, 2003, 138.53999999999999, 0.68800334883697312, 0.46934037425924607
2, -11.951000000000001, 1993, 152.94200000000001, 0.70783996844159058, 0.53244587095940743
3, -9.9920000000000009, 1972, 117.634, 0.81804204437253658, 0.63890637671755335
2, -17.943999999999999, 1990, 82.555999999999997, 0.62930180567648486, 0.45077989068682317
2, -4.7370000000000001, 1995, 162.90899999999999, 0.47277027424331308, 0.3494579290257509
2, -10.634, 1992, 167.75299999999999, 0.58893208585295231, 0.34936636110900054
2, -23.465, 2008, 244.268, 0.60981640344307941, 0.56038080515795063
2, -6.0759999999999996, 1998, 61.593000000000004, 0.68729446333539612, 0.51717048063156668
