0, -9.3279999999999994, 90.718999999999994, 0.76702021040429769, 0.6295148000131604, 0.59014297823844142, 0.50963418625670387
0, -16.690000000000001, 110.828, 0.54191773701046175, 0.40415767102561218, 0.15292849704972164, 0.63030258150666796
1, -3.573, 117.36199999999999, 0.86652031981024114, 0.76654545075729608, 0.50195107809801198, 0.56376275556254585
1, -13.505000000000001, 90.462999999999994, 0.64398259149258774, 0.40662621742204003, 0.63129120763955904, 0.66800153783762772
1, -15.606, 117.495, 0.52259018455045692, 0.39064123587831157, 0.6553313224411067, 0.72517442007746091
0, -15.647, 150.59, 0.52055374571161639, 0.35597435894657803, 0.41847928185226063, 0.54273415775632361
1, -6.1369999999999996, 137.614, 0.52081039587265243, 0.40349027955210875, 0.46729702708002574, 0.77475341054047064
0, -13.949, 102.006, 0.57082532264082064, 0.40358823765010066, 0.089781797670649782, 0.60334010860708354
1, -3.9550000000000001, 130.86699999999999, 0.90995752274186925, 0.58791667878769194, 0.43911998181716788, 0.48574815542081962
1, -11.084, 115.304, 0.67451945657250245, 0.4415590825137195, 0.78160881064202181, 0.53790084712489517
1, -11.340999999999999, 136.31999999999999, 0.65592141758826683, 0.57830163359674791, 0.41948202288912712, 0.57533440225429866
1, -4.0629999999999997, 195.31700000000001, 0.65599534545450844, 0.43632993386586194, 0.97646035756693017, 0.35359358782789929
0, -6.0659999999999998, 140.05199999999999, 0.41922886928735503, 0.29679215394256248, 0.63386383512317757, 0.41309781506526577
0, -4.2300000000000004, 133.125, 0.50835990256683061, 0.38049462112940252, 0.75720628568241521, 0.56673484389581597
1, -2.5249999999999999, 160.589, 0.66237402588768657, 0.38888195420435978, 0.78790254101666335, 0.30707907119870548
1, -9.9469999999999992, 134.804, 0.5592635021882576, 0.36217449082048941, 0.74114505308081835, 0.50190253895608772
1, -10.847, 137.93700000000001, 0.63030884610803029, 0.48894420136023398, 0.59441289044874557, 0.41801475128396665
0, -16.690999999999999, 119.901, 0.5050991390562366, 0.38091717062497904, 0.88881766921226046, 0.86180807930709447
1, -10.047000000000001, 95.866, 0.78787777010596605, 0.54322552104546118, 0.16994953839891902, 0.51530460241572529
0, -6.4130000000000003, 121.983, 0.56998888923387747, 0.36681613379183026, 0.36122134957929941, 0.75791218820207007
0, -11.996, 171.94399999999999, 0.65486082234304266, 0.4514660603634324, 0.64413724599385147, 0.79373178310998149
0, -5.8040000000000003, 89.983999999999995, 0.4507431775216858, 0.33121498979205649, 0.57263798198118609, 0.81190005027703316
1, -3.3300000000000001, 131.99100000000001, 0.40099368708597549, 0.39435468383941608, 0.82023823154290665, 0.6507536070969816
1, -4.7469999999999999, 90.438000000000002, 0.82607546669859544, 0.59960264264959917, 0.55984294718795513, 0.3302414015547846
1, -6.3479999999999999, 143.69900000000001, 0.84043246661718707, 0.60884901857065343, 0.18295936380617575, 0.38592473235627639
0, -13.157999999999999, 99.700999999999993, 0.49794210606633721, 0.34107330104708233, 0.092794951141982718, 0.6618439058127239
1, -6.1459999999999999, 94.986999999999995, 0.91786390584761912, 0.90820261920848189, 0.41303598852854795, 0.86925423655472123
0, -19.001999999999999, 95.388999999999996, 0.54075015143582295, 0.37965121900206139, 0.13623286676675789, 0.27879861237289039
1, -6.694, 116.815, 0.72749733734182376, 0.53726723734056747, 0.91776441443752654, 0.49310275850171426
1, -6.3929999999999998, 161.071, 0.85867744184830397, 0.61821915941185801, 0.91996892050285539, 0.32153416166939935
0, -13.935, 103.17700000000001, 0.64909505047023708, 0.49278116797903826, 0.15165446874639948, 0.38588123319571249
0, -15.715999999999999, 99.352000000000004, 0.5408813491958131, 0.38663083650990598, 0.24944881135033709, 0.44346889343703061
1, -3.988, 114.63800000000001, 0.84242331806690451, 0.56485575047668202, 0.86749508841923884, 0.26269530951703451
0, -6.0540000000000003, 74.480999999999995, 0.49875840811404032, 0.35842358619956016, 0.50997457596313167, 0.68721421418971118
0, -10.449, 110.411, 0.52363303178139176, 0.34835002222391709, 0.44091098504192555, 0.47249005748910472
0, -5.5209999999999999, 162.01599999999999, 0.42338584679609104, 0.36700796149333836, 0.49470725083285988, 0.69604100973314331
0, -6.0350000000000001, 93.507000000000005, 0.50795586294195361, 0.36034939206911404, 0.80193868515544731, 0.2468184262022502
1, -7.7999999999999998, 142.21199999999999, 0.40792493036099969, 0.37536726672690202, 0.64583027719964703, 0.64317338146964276
1, -8.0890000000000004, 95.191999999999993, 0.77004069451581014, 0.54368110666128644, 0.14393691371928968, 0.30386630347285898
1, -7.048, 86.103999999999999, 0.84096390093457674, 0.5950694072696967, 0.7835811146381878, 0.42076056481605256
1, -6.4690000000000003, 101.786, 0.77229264741840364, 0.54217516558889567, 0.68100207617988451, 0.62535162366579899
