0, 90.718999999999994
0, 110.828
1, 117.36199999999999
1, 90.462999999999994
1, 117.495
0, 150.59
1, 137.614
0, 102.006
1, 130.86699999999999
1, 115.304
1, 136.31999999999999
1, 195.31700000000001
0, 140.05199999999999
0, 133.125
1, 160.589
1, 134.804
1, 137.93700000000001
0, 119.901
1, 95.866
0, 121.983
0, 171.94399999999999
0, 89.983999999999995
1, 131.99100000000001
1, 90.438000000000002
1, 143.69900000000001
0, 99.700999999999993
1, 94.986999999999995
0, 95.388999999999996
1, 116.815
1, 161.071
0, 103.17700000000001
0, 99.352000000000004
1, 114.63800000000001
0, 74.480999999999995
0, 110.411
0, 162.01599999999999
0, 93.507000000000005
1, 142.21199999999999
1, 95.191999999999993
1, 86.103999999999999
1, 101.786
0, 137.953
1, 84.796999999999997
0, 129.233
0, 106.15300000000001
1, 130.02600000000001
1, 138.53999999999999
1, 117.634
1, 129.96199999999999
1, 114.313
1, 161.86799999999999
1, 196.20099999999999
0, 166.029
1, 117.00700000000001
0, 121.61499999999999
1, 111.82899999999999
1, 132.99799999999999
1, 123.38200000000001
0, 189.78200000000001
0, 163.60400000000001
0, 112.613
1, 153.47399999999999
0, 147.08699999999999
1, 138.65700000000001
1, 139.62899999999999
0, 190.00999999999999
0, 112.006
1, 72.685000000000002
1, 120.72
1, 189.85900000000001
0, 135.70599999999999
0, 85.320999999999998
1, 124.04300000000001
0, 121.47
0, 139.99100000000001
1, 119.61199999999999
0, 110.01600000000001
0, 90.010999999999996
1, 146.14099999999999
1, 150.56899999999999
1, 159.43700000000001
1, 105.919
1, 114.08799999999999
1, 153.785
0, 67.137
1, 129.846
1, 131.24799999999999
1, 130.495
1, 178.142
0, 179.08099999999999
0, 133.34299999999999
0, 109.51600000000001
1, 144.721
1, 137.00800000000001
1, 160.13800000000001
0, 125.038
0, 99.957999999999998
1, 149.98099999999999
1, 154.24000000000001
0, 124.283
1, 148.04499999999999
1, 126.182
0, 160.02199999999999
1, 112.48
1, 142.12100000000001
1, 157.99199999999999
0, 164.06899999999999
0, 98.638000000000005
1, 85.465999999999994
0, 73.313999999999993
0, 149.89500000000001
1, 133.05000000000001
0, 142.25999999999999
1, 93.352000000000004
1, 202.65000000000001
0, 109.205
1, 137.54900000000001
1, 137.95099999999999
0, 146.47399999999999
1, 178.339
0, 213.71799999999999
1, 167.011
0, 80.891000000000005
1, 130.03100000000001
1, 96.941000000000003
0, 112.053
1, 136.81999999999999
1, 124.023
1, 116.95699999999999
0, 114.831
1, 171.92400000000001
0, 122.82599999999999
1, 145.71700000000001
0, 67.457999999999998
0, 111.852
1, 110.09999999999999
0, 91.632000000000005
1, 117.949
1, 90.703000000000003
1, 206.93600000000001
0, 93.846999999999994
0, 83.497
1, 101.006
0, 91.302000000000007
0, 131.0
1, 147.745
0, 151.255
1, 182.977
1, 131.19800000000001
0, 121.797
1, 155.03800000000001
0, 223.32300000000001
0, 82.763000000000005
1, 91.370999999999995
0, 79.744
1, 124.754
0, 129.99299999999999
0, 162.48699999999999
1, 140.172
0, 85.155000000000001
1, 85.744
0, 165.142
1, 135.31399999999999
0, 143.267
1, 142.893
0, 156.202
0, 100.017
1, 109.99299999999999
1, 71.076999999999998
0, 131.84999999999999
1, 44.816000000000003
0, 150.958
0, 208.56700000000001
0, 137.804
1, 88.888999999999996
0, 128.00700000000001
0, 210.25299999999999
1, 187.17599999999999
1, 144.017
0, 166.00200000000001
1, 152.785
0, 75.486999999999995
0, 93.769999999999996
1, 166.40899999999999
0, 100.922
0, 99.992999999999995
1, 71.706999999999994
1, 166.03
0, 124.998
1, 120.148
0, 104.0
1, 95.751999999999995
0, 258.67700000000002
0, 124.693
0, 195.208
0, 103.003
0, 40.027000000000001
0, 96.597999999999999
1, 95.863
1, 89.965000000000003
1, 142.96299999999999
0, 163.99000000000001
0, 161.804
0, 121.852
0, 89.671999999999997
1, 147.91
1, 95.929000000000002
1, 127.46299999999999
1, 241.81800000000001
1, 87.981999999999999
1, 145.999
1, 127.59699999999999
1, 120.072
1, 124.714
0, 175.95400000000001
0, 131.48699999999999
1, 160.10900000000001
1, 92.099000000000004
0, 106.145
1, 116.239
0, 106.002
0, 79.090999999999994
0, 136.47800000000001
1, 114.047
0, 88.343999999999994
1, 160.089
