0, -9.3279999999999994, 90.718999999999994, 0.59014297823844142, 0.50963418625670387
0, -16.690000000000001, 110.828, 0.15292849704972164, 0.63030258150666796
1, -3.573, 117.36199999999999, 0.50195107809801198, 0.56376275556254585
1, -13.505000000000001, 90.462999999999994, 0.63129120763955904, 0.66800153783762772
1, -15.606, 117.495, 0.6553313224411067, 0.72517442007746091
0, -15.647, 150.59, 0.41847928185226063, 0.54273415775632361
1, -6.1369999999999996, 137.614, 0.46729702708002574, 0.77475341054047064
0, -13.949, 102.006, 0.089781797670649782, 0.60334010860708354
1, -3.9550000000000001, 130.86699999999999, 0.43911998181716788, 0.48574815542081962
1, -11.084, 115.304, 0.78160881064202181, 0.53790084712489517
1, -11.340999999999999, 136.31999999999999, 0.41948202288912712, 0.57533440225429866
1, -4.0629999999999997, 195.31700000000001, 0.97646035756693017, 0.35359358782789929
0, -6.0659999999999998, 140.05199999999999, 0.63386383512317757, 0.41309781506526577
0, -4.2300000000000004, 133.125, 0.75720628568241521, 0.56673484389581597
1, -2.5249999999999999, 160.589, 0.78790254101666335, 0.30707907119870548
1, -9.9469999999999992, 134.804, 0.74114505308081835, 0.50190253895608772
1, -10.847, 137.93700000000001, 0.59441289044874557, 0.41801475128396665
0, -16.690999999999999, 119.901, 0.88881766921226046, 0.86180807930709447
1, -10.047000000000001, 95.866, 0.16994953839891902, 0.51530460241572529
0, -6.4130000000000003, 121.983, 0.36122134957929941, 0.75791218820207007
0, -11.996, 171.94399999999999, 0.64413724599385147, 0.79373178310998149
0, -5.8040000000000003, 89.983999999999995, 0.57263798198118609, 0.81190005027703316
1, -3.3300000000000001, 131.99100000000001, 0.82023823154290665, 0.6507536070969816
1, -4.7469999999999999, 90.438000000000002, 0.55984294718795513, 0.3302414015547846
1, -6.3479999999999999, 143.69900000000001, 0.18295936380617575, 0.38592473235627639
0, -13.157999999999999, 99.700999999999993, 0.092794951141982718, 0.6618439058127239
1, -6.1459999999999999, 94.986999999999995, 0.41303598852854795, 0.86925423655472123
0, -19.001999999999999, 95.388999999999996, 0.13623286676675789, 0.27879861237289039
1, -6.694, 116.815, 0.91776441443752654, 0.49310275850171426
1, -6.3929999999999998, 161.071, 0.91996892050285539, 0.32153416166939935
0, -13.935, 103.17700000000001, 0.15165446874639948, 0.38588123319571249
0, -15.715999999999999, 99.352000000000004, 0.24944881135033709, 0.44346889343703061
1, -3.988, 114.63800000000001, 0.86749508841923884, 0.26269530951703451
0, -6.0540000000000003, 74.480999999999995, 0.50997457596313167, 0.68721421418971118
0, -10.449, 110.411, 0.44091098504192555, 0.47249005748910472
0, -5.5209999999999999, 162.01599999999999, 0.49470725083285988, 0.69604100973314331
0, -6.0350000000000001, 93.507000000000005, 0.80193868515544731, 0.2468184262022502
1, -7.7999999999999998, 142.21199999999999, 0.64583027719964703, 0.64317338146964276
1, -8.0890000000000004, 95.191999999999993, 0.14393691371928968, 0.30386630347285898
1, -7.048, 86.103999999999999, 0.7835811146381878, 0.42076056481605256
1, -6.4690000000000003, 101.786, 0.68100207617988451, 0.62535162366579899
0, -7.0060000000000002, 137.953, 0.38438070126663415, 0.28352390611871592
1, -6.2969999999999997, 84.796999999999997, 0.42412117363873458, 0.82853218261283035
0, -17.181000000000001, 129.233, 0.39649058974144646, 0.54938656157703558
0, -15.061999999999999, 106.15300000000001, 0.59562383569706989, 0.41050313122381993
1, -7.1349999999999998, 130.02600000000001, 0.85833190366763989, 0.48917946798052364
1, -10.297000000000001, 138.53999999999999, 0.2961945288224736, 0.15229695386344311
1, -9.9920000000000009, 117.634, 0.77334787365693347, 0.32273802290885434
1, -5.8520000000000003, 129.96199999999999, 0.60303414187029647, 0.72914365766692879
1, -10.851000000000001, 114.313, 0.70205466841235076, 0.60709375861399573
1, -5.6760000000000002, 161.86799999999999, 0.53180250695742293, 0.26949270837989153
1, -4.173, 196.20099999999999, 0.45469716063212456, 0.85605598285901252
0, -8.4359999999999999, 166.029, 0.1898928082847994, 0.40638375810798649
1, -11.596, 117.00700000000001, 0.48781668888045115, 0.47522250201946659
0, -13.035, 121.61499999999999, 0.64883326695099874, 0.4032507254992973
1, -9.3160000000000007, 111.82899999999999, 0.1378208795375134, 0.41700172006471442
1, -6.4000000000000004, 132.99799999999999, 0.70733154976803658, 0.5436917743975751
1, -5.5640000000000001, 123.38200000000001, 0.62703569754636912, 0.45244187661886043
0, -13.579000000000001, 189.78200000000001, 0.71561766332553856, 0.58276016470193803
0, -5.6529999999999996, 163.60400000000001, 0.66763968847118871, 0.4666771235364503
0, -8.5039999999999996, 112.613, 0.25355048912418238, 0.55075504825244592
1, -8.077, 153.47399999999999, 0.53230194704204281, 0.74338390499258222
0, -12.512, 147.08699999999999, 0.080588955903803175, 0.25076951255805269
1, -5.234, 138.65700000000001, 0.21918047412956926, 0.44605304930857564
1, -5.4260000000000002, 139.62899999999999, 0.8086058092841546, 0.40126945069467479
0, -8.5890000000000004, 190.00999999999999, 0.64839878767221326, 0.75460126390303683
0, -8.7940000000000005, 112.006, 0.63303060083469598, 0.75844333476359804
1, -11.087999999999999, 72.685000000000002, 0.41729780521915089, 0.81726857051713486
1, -4.6210000000000004, 120.72, 0.29296166630481513, 0.4660606216127276
